<ID|readonly|noverify>;<English>
weapons/76mm_M1_open_turret_no_MB_user_cannon;<color=@userlogColoredText>76.2 mm</color> Gun, 76mm, M1A1 <color=#ff6f00>CNN</color>
weapons/76mm_M1A1_user_cannon;<color=@userlogColoredText>76.2 mm</color> Gun, 76mm, M1A1 <color=#ff6f00>CNN</color>
weapons/76mm_M1A2_user_cannon;<color=@userlogColoredText>76.2 mm</color> Gun, 76mm, M1A2 <color=#ff6f00>CNN</color>
weapons/76mm_T185E1_user_cannon;<color=@userlogColoredText>76.2 mm</color> Gun, 76mm, T185E1 <color=#ff6f00>CNN</color>
weapons/76mm_M32_user_cannon;<color=@userlogColoredText>76.2 mm</color> Gun, 76mm, M32A1 <color=#ff6f00>CNN</color>
weapons/76mm_KwK_M32_user_cannon;<color=@userlogColoredText>76.2 mm</color> PzK M 32 A1 <color=#ff6f00>CNN</color>
weapons/7_62mm_Ksp_39_Strv_user_machinegun;<color=@userlogColoredText>7.62 mm</color> 7,62 mm kulspruta m/39C <color=#ff6f00>MG</color>
weapons/7_62mm_Ksp_58_Strv_user_machinegun;<color=@userlogColoredText>7.62 mm</color> 7,62 mm kulspruta m/58 <color=#ff6f00>MG</color>
weapons/76mm_D56_TS_user_cannon;<color=@userlogColoredText>76.2 mm</color> 52-PT-347S | 2A16 | D-56TS <color=#ff6f00>CNN</color>
weapons/76mm_D56_T_user_cannon;<color=@userlogColoredText>76.2 mm</color> 52-PT-347 | D-56T <color=#ff6f00>CNN</color>
weapons/76mm_52_d56ts_naval_user_cannon;<color=@userlogColoredText>76.2 mm</color> 52-PT-347S | 2A16 | D-56TS <color=#ff6f00>CNN</color>
weapons/76mm_KT28_for_T26_user_cannon;<color=@userlogColoredText>76.2 mm</color> 52-PT-353 | KT-28 obr. 1927/32 gg. <color=#ff6f00>CNN-HWZ</color>
weapons/76mm_KT28_user_cannon;<color=@userlogColoredText>76.2 mm</color> 52-PT-353 | KT-28 obr. 1927/32 gg. <color=#ff6f00>CNN-HWZ</color>
weapons/76mm_F32_user_cannon;<color=@userlogColoredText>76.2 mm</color> 52-PT-354A1 | F-32 obr. 1939 g. <color=#ff6f00>CNN</color>
weapons/76mm_F34_user_cannon;<color=@userlogColoredText>76.2 mm</color> 52-PT-354B | F-34 obr. 1940 g. <color=#ff6f00>CNN</color>
weapons/76mm_L10_user_cannon;<color=@userlogColoredText>76.2 mm</color> 52-PT-354 | L-10 obr. 1938 g. <color=#ff6f00>CNN</color>
weapons/76mm_L11_T34_early_user_cannon;<color=@userlogColoredText>76.2 mm</color> 52-PT-354A | L-11 obr. 1938/39 gg. <color=#ff6f00>CNN</color>
weapons/76mm_L11_SMK_user_cannon;<color=@userlogColoredText>76.2 mm</color> 52-PT-354A | L-11 obr. 1938/39 gg. <color=#ff6f00>CNN</color>
weapons/76mm_L11_user_cannon;<color=@userlogColoredText>76.2 mm</color> 52-PT-354A | L-11 obr. 1938/39 gg. <color=#ff6f00>CNN</color>
weapons/76mm_ZIS3_user_cannon;<color=@userlogColoredText>76.2 mm</color> 52-P-354U | ZiS-3 obr. 1942 g. <color=#ff6f00>CNN</color>
weapons/76mm_ZIS5_user_cannon;<color=@userlogColoredText>76.2 mm</color> 52-PT-354V | ZiS-5 obr. 1941 g. <color=#ff6f00>CNN</color>
weapons/76mm_F96_user_cannon;<color=@userlogColoredText>76.2 mm</color> F-96 <color=#ff6f00>CNN</color>
weapons/85mm_F30_user_cannon;<color=@userlogColoredText>85 mm</color> F-30 <color=#ff6f00>CNN</color>
weapons/85mm_D5T_user_cannon;<color=@userlogColoredText>85 mm</color> 52-PT-365A | D-5T <color=#ff6f00>CNN</color>
weapons/85mm_D5S_user_cannon;<color=@userlogColoredText>85 mm</color> 52-PS-365 | D-5S obr. 1943 g. <color=#ff6f00>CNN</color>
weapons/85mm_ZiS_S_53_user_cannon;<color=@userlogColoredText>85 mm</color> 52-PT-365 | ZiS-S-53 obr. 1944 g. <color=#ff6f00>CNN</color>
weapons/88mm_Kwk36_user_cannon;88 mm KwK36 cannon
weapons/88mm_Kwk43_user_cannon;88 mm KwK43 cannon
weapons/88mm_Kwk43_for_panther_II_user_cannon;88 mm KwK43 cannon
weapons/88mm_StuK43_user_cannon;88 mm StuK43 cannon
weapons/88mm_PaK43_user_cannon;88 mm PaK43 cannon
weapons/88mm_PaK43_open_turret_user_cannon;88 mm PaK43 cannon
weapons/90mm_T54_user_cannon;<color=@userlogColoredText>90 mm</color> Gun, 90mm, T54 <color=#ff6f00>CNN</color>
weapons/90mm_T15E2_user_cannon;<color=@userlogColoredText>90 mm</color> Gun, 90mm, T15E2 <color=#ff6f00>CNN</color>
weapons/90mm_T15E1_user_cannon;<color=@userlogColoredText>90 mm</color> Gun, 90mm, T15E1 <color=#ff6f00>CNN</color>
weapons/90mm_M3_user_cannon;<color=@userlogColoredText>90 mm</color> Gun, 90mm, M3 <color=#ff6f00>CNN</color>
weapons/90mm_T7_user_cannon;<color=@userlogColoredText>90 mm</color> Gun, 90mm, T7 <color=#ff6f00>CNN</color>
weapons/90mm_M3_open_turret_user_cannon;<color=@userlogColoredText>90 mm</color> Gun, 90mm, M3 <color=#ff6f00>CNN</color>
weapons/90mm_M3_M36B2_user_cannon;<color=@userlogColoredText>90 mm</color> Gun, 90mm, M3 <color=#ff6f00>CNN</color>
weapons/90mm_M3_without_MB_user_cannon;<color=@userlogColoredText>90 mm</color> Gun, 90mm, M3 <color=#ff6f00>CNN</color>
weapons/90mm_M3_open_turret_without_MB_user_cannon;<color=@userlogColoredText>90 mm</color> Gun, 90mm, M3 <color=#ff6f00>CNN</color>
weapons/90mm_M3A1_user_cannon;<color=@userlogColoredText>90 mm</color> Gun, 90mm, M3A1 <color=#ff6f00>CNN</color>
weapons/90mm_90_50_M3A1_user_cannon;<color=@userlogColoredText>90 mm</color> Cannone da 90/50 M3A1 <color=#ff6f00>CNN</color>
weapons/90mm_M36_user_cannon;<color=@userlogColoredText>90 mm</color> Gun, 90mm, M36 <color=#ff6f00>CNN</color>
weapons/7_62mm_Browning_MG4_user_machinegun;7.62 mm Browning MG4 machine gun
weapons/7_62mm_SGMT_user_machinegun;<color=@userlogColoredText>7.62 mm</color> 56-P-428MT | SGMT <color=#ff6f00>MG</color>
weapons/7_62mm_maxim_garford_user_machinegun;<color=@userlogColoredText>7.62 mm</color> PM-10 obr. 1910 g. <color=#ff6f00>MG</color>
weapons/7_62mm_Maxim_user_machinegun;<color=@userlogColoredText>7.62 mm</color> 56-P-421 | PM-10 obr. 1910/30 gg. <color=#ff6f00>MG</color>
weapons/7_62mm_maxim_naval_user_machinegun;<color=@userlogColoredText>7.62 mm</color> 56-P-421 | PM-10 obr. 1910/30 gg. <color=#ff6f00>MG</color>
weapons/14_5mm_KPVT_BTR_152_user_machinegun;<color=@userlogColoredText>14.5 mm</color> 56-P-562T | KPVT <color=#ff6f00>MG</color>
weapons/14_5mm_KPVT_user_machinegun;<color=@userlogColoredText>14.5 mm</color> 56-P-562T | KPVT <color=#ff6f00>MG</color>
weapons/12_7mm_DK_user_machinegun;<color=@userlogColoredText>12.7 mm</color> 56-P-541 | DK obr. 1930 g. <color=#ff6f00>MG</color>
weapons/12_7mm_DShK_user_machinegun;<color=@userlogColoredText>12.7 mm</color> 56-P-542T | DŠKT obr. 1938 g. <color=#ff6f00>MG</color>
weapons/12_7mm_Type_54_user_machinegun;<color=@userlogColoredText>12.7 mm</color> QJC1954 12.7 háomi chēzai gāoshè jīqiāng <color=#ff6f00>MG</color>
weapons/7_62mm_Type_55_user_machinegun;<color=@userlogColoredText>7.62 mm</color> QJT1955 7.62 háomi chēzai jīqiāng <color=#ff6f00>MG</color>
weapons/7_62mm_Type_59_user_machinegun;<color=@userlogColoredText>7.62 mm</color> QJT1959 7.62 háomi chēzai jīqiāng <color=#ff6f00>MG</color>
weapons/8mm_Gebauer_34_40M_user_machinegun;8 mm 34/40.M machine gun
weapons/8mm_Hotchkiss_Mle1914_user_machinegun;8 mm Hotchkiss Mle 1914 machine gun
weapons/7_92mm_ZB_VZ37_user_machinegun;7.92 mm MG37(t) machine gun
weapons/7_92mm_MG42_user_machinegun;7.92 mm MG42 machine gun
weapons/7_92mm_MG34_user_machinegun;7.92 mm MG34 machine gun
weapons/7_92mm_mg15_1936_naval_user_machinegun;7.92 mm MG15 machine gun
weapons/7_92mm_BESA_user_machinegun;<color=@userlogColoredText>7.92 mm</color> Gun, Machine, Besa, 7.92-mm, Mk. III* <color=#ff6f00>MG</color>
weapons/7_92mm_BESA_AA_user_machinegun;<color=@userlogColoredText>7.92 mm</color> Gun, Machine, Besa, 7.92-mm, Mk. III* <color=#ff6f00>MG</color>
weapons/7_92mm_MG13_Dreyse_user_machinegun;7.92 mm MG13 Dreyse machine gun
weapons/7_62mm_M73_user_machinegun;<color=@userlogColoredText>7.62 mm</color> Machine Gun, Caliber .30, M73 <color=#ff6f00>MG</color>
weapons/7_62mm_M60D_user_machinegun;<color=@userlogColoredText>7.62 mm</color> Machine Gun, 7.62mm, M60D <color=#ff6f00>MG</color>
weapons/7_62mm_M240_user_machinegun;<color=@userlogColoredText>7.62 mm</color> Machine Gun, 7.62mm, M240 <color=#ff6f00>MG</color>
weapons/7_92mm_MG3_user_machinegun;7.62 mm MG3A1 machine gun
weapons/5_56mm_MG4_user_machinegun;5.56 mm MG4 machine gun
weapons/churchill_flamethrower;Flamethrower
weapons/zippo_flamethrower;Flamethrower
weapons/gunMG3;7.62 mm MG3 machine gun
weapons/7_62mm_DT_user_machinegun;<color=@userlogColoredText>12.7 mm</color> 56-P-322 | DT <color=#ff6f00>MG</color>
weapons/120mm_M58_user_cannon;<color=@userlogColoredText>120 mm</color> Gun, 105mm, M58 <color=#ff6f00>CNN</color>
weapons/105mm_M68A1_user_cannon;<color=@userlogColoredText>105 mm</color> Gun, 105mm, M68A1 <color=#ff6f00>CNN</color>
weapons/105mm_M68A1_IP_user_cannon;<color=@userlogColoredText>105 mm</color> Gun, 105mm, M68A1 <color=#ff6f00>CNN</color>
weapons/12_7mm_M85_user_machinegun;<color=@userlogColoredText>12.7 mm</color> Machine Gun, Caliber .50, M85 <color=#ff6f00>MG</color>
weapons/7_62mm_L3A1_user_machinegun;7.62 mm L3A1 machine gun
weapons/13_2mm_Breda_mod31_user_machinegun;13.2 mm Breda Mod.31 machine gun
weapons/12_7mm_M3P_user_machinegun;12.7 mm M3P machine gun
weapons/12_7mm_M2_HB_user_machinegun_for_leclerc;MIT 12.7 CRC F1
weapons/12_7mm_sMG_50_user_machinegun;12.7 mm s.MG.50 machine gun
weapons/12_7mm_Ksp_m88_user_machinegun;<color=@userlogColoredText>12.7 mm</color> 12,7 mm kulspruta m/88 <color=#ff6f00>MG</color>
weapons/7_62mm_ksp_m94_user_machinegun;<color=@userlogColoredText>7.62 mm</color> 7,62 mm kulspruta m/94 <color=#ff6f00>MG</color>
weapons/7_7mm_Vikkers_user_machinegun;7.7 mm Vickers machine gun
weapons/7_7mm_vickers_go_no5_naval_user_machinegun;7.7 mm Vickers GO No.5 machine gun
weapons/152mm_StuH_443_r_user_cannon;152 mm StuH 443(r) howitzer
weapons/20mm_KwK30_k_user_cannon;20 mm KwK30 cannon
weapons/20mm_TNSh_Sh_user_cannon;20 mm TNShSh cannon
weapons/152mm_M10Sh_user_cannon;152 mm M-10Sh howitzer
weapons/45mm_KwK_user_cannon_for_PzKmpfLfr;45 mm KwK37(r) cannon
weapons/40mm_QF_2pdr_user_cannon;40 mm QF 2-pounder cannon
weapons/76mm_17pdr_QF_user_cannon;76 mm QF 17-pounder cannon
weapons/76mm_17pdr_QF_open_turret_user_cannon;76 mm QF 17-pounder cannon
weapons/90mm_BK_90_user_cannon;90 mm BK90 cannon
mass/kg;%d kg
mass/lbs;%d lbs
caliber/mm;%d mm
weapons/turret_number;<color=@userlogColoredText>Turret x%d</color>: 
rocket/maxSpeed;Maximum speed
rocket/warhead;Warhead type
rocket/warhead/tandem;HEAT(tandem)
rocket/warhead/heat;HEAT
rocket/warhead/he;HE
rocket/warhead/aphe;SAP-HE
rocket/warhead/ap;AP
rocket/warhead/smoke;Smoke
rocket/warhead/multidart;Flechette
missile/seekerRange;Lock range
missile/seekerRange/rearAspect;Lock range in rear-aspect
missile/seekerRange/allAspect;Lock range in all-aspect
missile/launchRange;Launch range
missile/loadFactorMax;Maximum overload
missile/loadFactorLimit;Maximum overload during launch
missile/guidance;Guidance
missile/guidance/ir;IR
missile/guidance/ir+IOG;IR + IOG
missile/guidance/ir+IOG+GNSS;IR + IOG + GNSS
missile/guidance/ir+IOG+DL;IR + IOG + DL
missile/guidance/tv;TV
missile/guidance/tv+IOG;TV + IOG
missile/guidance/SARH;SARH
missile/guidance/SARH+IOG;SARH + IOG
missile/guidance/SARH+IOG+DL;SARH + IOG + DL
missile/guidance/ARH;ARH
missile/guidance/ARH+IOG;ARH + IOG
missile/guidance/ARH+IOG+DL;ARH + IOG + DL
missile/guidance/laser;Laser
missile/guidance/laser+IOG;Laser + IOG
missile/guidance/laser+IOG+GNSS;Laser + IOG + GNSS
missile/guidance/sns;GNSS
missile/guidance/mclos;Manual (MCLOS)
missile/guidance/saclos;Semi-Automatic (SACLOS)
missile/guidance/beamRiding;Beam riding
missile/aiming/beamRiding;Beam riding
missile/aiming/semiautomatic;Semi-Automatic (SACLOS)
missile/aiming/manual;Manual (MCLOS)
missile/aspect;Aspect
missile/aspect/allAspect;All-aspects
missile/aspect/rearAspect;Rear-aspect
missile/radarBand;Band
missile/radarSignal;Signal
missile/radarSignal/pulse;Pulse
missile/radarSignal/pulse-doppler;Pulse-Doppler
missile/radarSignal/CW;CW
missile/shootDown;Shoot down
missile/shootDown/allAspects;All-aspect
missile/shootDown/headOnAspect;Front-aspect
missile/irccm;IRCCM
missile/eccm;ECCM
missile/timeGuidance;Missile guidance time
missile/timeSelfdestruction;Self-destruction time
torpedo/maxSpeedInWater;Maximum speed in water
torpedo/distanceToLive;Travel distance
torpedo/armingDistance;Arming distance
missile/armingDistance;Arming distance
guidanceSystemType/header;Guidance system type:
guidanceSystemType/beamRider;Beam riding
guidanceSystemType/semiAuto;Semi-automatic
guidanceSystemType/handAim;Hand aiming
sonicDamage/horAngles;Horizontal strike angle
sonicDamage/verAngles;Vertical strike angle
sonicDamage/distance;Working distance
sonicDamage/speed;Shock velocity
firingRange;Firing range
guaranteedRange;Guaranteed launch range
launchRange;Launch range
caliber_5.56/desc;5.56 mm machine gun shell rack filled with %s bullets
caliber_5.8/desc;5.8 mm machine gun shell rack filled with %s bullets
caliber_6.5/desc;6.5 mm machine gun shell rack filled with %s bullets
caliber_7.5/desc;7.5 mm machine gun shell rack filled with %s bullets
caliber_7.62/desc;7.62 mm machine gun shell rack filled with %s bullets
caliber_7.7/desc;7.7 mm machine gun shell rack filled with %s bullets
caliber_7.92/desc;7.92 mm machine gun shell rack filled with %s bullets
caliber_8/desc;8 mm machine gun shell rack filled with %s bullets
caliber_8.6/desc;8.6 mm machine gun shell rack filled with %s bullets
caliber_12.7/desc;12.7 mm machine gun shell rack filled with %s bullets
caliber_13/desc;13 mm machine gun shell rack filled with %s bullets
caliber_13.2/desc;13.2 mm machine gun shell rack filled with %s bullets
caliber_14.5/desc;14.5 mm machine gun shell rack filled with %s bullets
caliber_15/desc;15 mm machine gun shell rack filled with %s bullets
caliber_20/desc;20 mm cannon shell rack filled with %s shells
caliber_23/desc;23 mm cannon shell rack filled with %s shells
caliber_25/desc;25 mm cannon shell rack filled with %s shells
caliber_27/desc;25 mm cannon shell rack filled with %s shells
caliber_30/desc;30 mm cannon shell rack filled with %s shells
caliber_35/desc;35 mm cannon shell rack filled with %s shells
caliber_37/desc;37 mm cannon shell rack filled with %s shells
caliber_40/desc;40 mm cannon shell rack filled with %s shells
caliber_45/desc;45 mm cannon shell rack filled with %s shells
caliber_47/desc;47 mm cannon shell rack filled with %s shells
caliber_50/desc;50 mm cannon shell rack filled with %s shells
caliber_57/desc;57 mm cannon shell rack filled with %s shells
caliber_75/desc;75 mm cannon shell rack filled with %s shells
caliber_76.2/desc;76 mm cannon shell rack filled with %s shells
caliber_85/desc;85 mm cannon shell rack filled with %s shells
caliber_88/desc;88 mm cannon shell rack filled with %s shells
caliber_100/desc;100 mm cannon shell rack filled with %s shells
caliber_102/desc;102 mm cannon shell rack filled with %s shells
caliber_105/desc;105 mm cannon shell rack filled with %s shells
caliber_122/desc;122 mm cannon shell rack filled with %s shells
caliber_128/desc;128 mm cannon shell rack filled with %s shells
caliber_130/desc;130 mm cannon shell rack filled with %s shells
caliber_152/desc;152 mm cannon shell rack filled with %s shells
ball/name;Omni-purpose bullet
ball/name/short;Ball
t_ball/name;Tracer bullet
t_ball/name/short;T
i_ball/name;Incendiary bullet
i_ball/name/short;I
ap_ball/name;Armor-piercing bullet
ap_ball/name/short;AP
ap_t_ball/name;Armor-piercing tracer bullet
ap_t_ball/name/short;AP-T
ap_i_ball/name;Armor-piercing incendiary bullet
ap_i_ball/name/short;AP-I
ap_i_t_ball/name;Armor-piercing incendiary tracer bullet
ap_i_t_ball/name/short;API-T
apds_ball/name;Armor-piercing bullet (core)
apds_ball/name/short;AP(c)
apds_he_i_ball/name;Armor-piercing incendiary bullet with high-explosive fragmentation (core)
apds_he_i_ball/name/short;APDS-HEI(c)
apcr_i_ball_bs41/name;Armor-piercing incendiary bullet (cermet core)
apcr_i_ball_bs41/name/short;AP-I(c)
apcr_i_ball/name;Armor-piercing incendiary bullet (cermet core)
apcr_i_ball/name/short;AP-I(c)
he_ball/name;Adjustment incendiary bullet
he_ball/name/short;AI
he_i_ball/name;Immediate-action incendiary bullet
he_i_ball/name/short;IAI
he_i_t_ball/name;Immediate-action incendiary tracer bullet
he_i_t_ball/name/short;IAI-T
he_i_fuse_ball/name;High-explosive incendiary bullet
he_i_fuse_ball/name/short;HE-I
he_frag_t_ball/name;High-explosive fragmentation tracer bullet
he_frag_t_ball/name/short;HEF-T
he_frag_ball/name;High-explosive fragmentation bullet
he_frag_ball/name/short;HEF
i_t_ball/name;Incendiary tracer bullet
i_t_ball/name/short;IT
i_ball_M1/name;M1 Incendiary bullet
i_ball_M1/name/short;I
i_ball_M23/name;M23 Incendiary bullet
i_ball_M23/name/short;I
t_ball_M48A2/name;M48A2 spotter-tracer bullet
t_ball_M48A2/name/short;S
t_ball_M48A2;M48A2
ap_ball_M2/name;M2 Armor-piercing bullet
ap_ball_M2/name/short;AP
ball_M2/name;M2 Omni-purpose bullet
ball_M2/name/short;Ball
ap_i_t_ball_M20/name;M20 Armor-piercing incendiary tracer bullet
ap_i_t_ball_M20/name/short;API-T
ap_i_ball_M8/name;M8 Armor-piercing incendiary bullet
ap_i_ball_M8/name/short;AP-I
t_ball_M1/name;M1 Tracer bullet
t_ball_M1/name/short;T
ball_shell/name;Practice shell
ball_shell/name/short;P
ball_t_shell/name;Practice tracer shell
ball_t_shell/name/short;PT
t_shell/name;Tracer shell
t_shell/name/short;T
frag_i/name;Fragmentation incendiary shell
frag_i/name/short;FI
frag_i_t/name;Fragmentation incendiary tracer shell
frag_i_t/name/short;FI-T
i/name;Incendiary shell
i/name/short;I
i_t/name;Incendiary tracer shell
i_t/name/short;IT
he_i/name;High-explosive incendiary shell
he_i/name/short;HEI
he_i_t/name;High-explosive incendiary tracer shell
he_i_t/name/short;HEI-T
he_i_mine/name;High-explosive incendiary shell (minengeschoß)
he_i_mine/name/short;HEI
he_i_t_mine/name;High-explosive incendiary tracer shell (minengeschoß)
he_i_t_mine/name/short;HEI-T
he_i_t_n_mine/name;High-explosive incendiary tracer shell (minengeschoß, night tracer)
he_i_t_n_mine/name/short;HEI-T
he_frag/name;High-explosive fragmentation shell
he_frag/name/short;HEF
he_vt/name;High-explosive variable time fuze shell
he_vt/name/short;HE-VT
he_tf/name;High-explosive time fuze shell
he_tf/name/short;HE-TF
he_frag_t/name;High-explosive fragmentation tracer shell
he_frag_t/name/short;HEF-T
he_frag_i_t/name;High-explosive fragmentation incendiary tracer shell
he_frag_i_t/name/short;HEFI-T
he_frag_i/name;High-explosive fragmentation incendiary shell
he_frag_i/name/short;HEF-I
sapi/name;Semi-armor-piercing incendiary shell
sapi/name/short;SAP-I
ap/name;Armor-piercing shell
ap/name/short;AP
aphe/name;Armor-piercing high-explosive shell
aphe/name/short;APHE
aphe_t/name;Armor-piercing high-explosive tracer shell
aphe_t/name/short;APHET
apc_t/name;Armor-piercing capped shell
apc_t/name/short;APC
ap_t/name;Armor-piercing tracer shell
ap_t/name/short;AP-T
ap_i/name;Armor-piercing incendiary shell
ap_i/name/short;AP-I
ap_i_t/name;Armor-piercing incendiary tracer shell
ap_i_t/name/short;API-T
apcr/name;High-velocity armor-piercing shell
apcr/name/short;HVAP
apcr_t/name;High-velocity armor-piercing tracer shell
apcr_t/name/short;HVAP-T
s_d/name;(self-destroying)
grenade_mp_underbarrel_launcher/name;High-explosive dual purpose grenade
grenade_mp_underbarrel_launcher/name/short;HEDP
he_frag_radio_fuse/name;High-explosive variable time fuze shell
he_frag_radio_fuse/name/short;HE-VT
he_frag_dist_fuse/name;High-explosive with time fuze
he_frag_base_fuse_tank/name;High-explosive with base fuze
he_frag_base_fuse_tank/name/short;HE
he_frag_dist_fuse/name/short;HE-TF
slap/name;Saboted Light Armor Penetrator bullet
slap/name/short;SLAP
slap_t/name;Saboted Light Armor Penetrator-Tracer bullet
slap_t/name/short;SLAP-T
sap_tank/name;Semi-armor piercing shell
sap_tank/name/short;SAP
sapbc_tank/name;Semi-armor piercing ballistic capped shell
sapbc_tank/name/short;SAPBC
sapcbc_tank/name;Semi-armor piercing capped ballistic capped shell
sapcbc_tank/name/short;SAPCBC
sapbc_flat_nose_tank/name;Semi-armor piercing flat-nosed ballistic capped shell
sapbc_flat_nose_tank/name/short;SAPBC
common_tank/name;Common shell
common_tank/name/short;Common
special_common_tank/name;Special common shell
special_common_tank/name/short;SP Common
s_d/name/short;*
bullet_type_separator/name;/
universal/name;Omni-purpose %s mm ammunition belt
universal/name/short;Universal
ground_targets/name;%s mm ammunition belt for ground targets
ground_targets/name/short;Ground targets
all_tracers/name;%s mm ammunition belt with tracers
all_tracers/name/short;Tracers
stealth/name;%s mm ammunition belt for stealth attack
stealth/name/short;Stealth
tracers/name;%s mm ammunition belt with tracers
tracers/name/short;Tracers
tracer/name;%s mm ammunition belt with tracers
tracer/name/short;Tracers
antitank/name;%s mm ammunition belt for armored targets
antitank/name/short;Armored targets
armor_targets/name;%s mm ammunition belt for armored targets
armor_targets/name/short;Armored targets
armor_target/name;%s mm ammunition belt for armored targets
armor_target/name/short;Armored targets
antibomber/name;%s mm ammunition belt for air targets
antibomber/name/short;Air targets
air_targets/name;%s mm ammunition belt for air targets
air_targets/name/short;Air targets
air_target/name;%s mm ammunition belt for air targets
air_target/name/short;Air targets
fighter/name;%s mm ammunition belt for air targets
fighter/name/short;Air targets
night/name;%s mm night fighters ammunition belt
night/name/short;Night
apit/name;%s mm ammunition belt with API-T shells
apit/name/short;API-T
apt/name;%s mm ammunition belt with AP-T shells
apt/name/short;AP-T
api_apt/name;%s mm ammunition belt with AP-T and API shells
api_apt/name/short;AP-T/API
heit/name;%s mm ammunition belt with HEIT or IAI shells
heit/name/short;HEFI-T/IAI
mix/name;%s mm ammunition belt with API-T and HEFI-T shells
mix/name/short;Universal
turret_ap/name;%s mm turret ammunition belt with AP shells
turret_ap/name/short;Armored targets
turret_apit/name;%s mm turret ammunition belt with API shells
turret_apit/name/short;Universal
turret_api/name;%s mm turret ammunition belt with API shells
turret_api/name/short;Universal
turret_ap_he/name;%s mm turret ammunition belt with AP and HEF shells
turret_ap_he/name/short;Universal
turret_het/name;%s mm turret ammunition belt with AP and HEF shells
turret_het/name/short;Air targets
countermeasures_default/name;Flares - 1 set per salvo
countermeasures_default/name/short;FLR
countermeasuresLarge_default/name;<color=@userlogColoredText>50 mm</color> countermeasures
